ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
,,,7,7.66,,Rajkot,Saurashtra Cricket Association Stadium,31,Shahbaz Nadeem,Gujarat Lions,3,23,,,,,,Delhi Daredevils,,2
32,Piyush Chawla,Yusuf Pathan,,,6,Bengaluru,M. Chinnaswamy Stadium,30,Lokesh Rahul,Kolkata Knight Riders,,,52,,2,162.50,,Royal Challengers Bangalore,catch,
29,,,,,6,Bengaluru,M. Chinnaswamy Stadium,30,Yusuf Pathan,Royal Challengers Bangalore,,,60,,3,206.89,,Kolkata Knight Riders,,
,,,6,7.38,,Bengaluru,M. Chinnaswamy Stadium,30,Sreenath Arvind,Kolkata Knight Riders,2.1,16,,,,,,Royal Challengers Bangalore,,1
4,Umesh Yadav,Manish Pandey,4,8.50,1,Bengaluru,M. Chinnaswamy Stadium,30,Stuart Binny,Kolkata Knight Riders,2,17,16,,2,400.00,,Royal Challengers Bangalore,catch,1
,,,8,7.00,,Bengaluru,M. Chinnaswamy Stadium,30,Morne Morkel,Royal Challengers Bangalore,4,28,,,,,,Kolkata Knight Riders,,2
44,Morne Morkel,Andre Russell,,,4,Bengaluru,M. Chinnaswamy Stadium,30,Virat Kohli,Kolkata Knight Riders,,,52,,0,118.18,,Royal Challengers Bangalore,catch,
4,Stuart Binny,Virat Kohli,,,0,Bengaluru,M. Chinnaswamy Stadium,30,Robin Uthappa,Royal Challengers Bangalore,,,1,,0,25.00,,Kolkata Knight Riders,catch,
12,Shane Watson,Sachin Baby,,,0,Bengaluru,M. Chinnaswamy Stadium,30,Manish Pandey,Royal Challengers Bangalore,,,8,,0,66.66,,Kolkata Knight Riders,catch,
5,,,,,2,Bengaluru,M. Chinnaswamy Stadium,30,Suryakumar Yadav,Royal Challengers Bangalore,,,10,,0,200.00,,Kolkata Knight Riders,,
29,Sreenath Arvind,,,,4,Bengaluru,M. Chinnaswamy Stadium,30,Gautam Gambhir,Royal Challengers Bangalore,,,37,,1,127.58,,Kolkata Knight Riders,lbw,
7,Morne Morkel,Robin Uthappa,,,0,Bengaluru,M. Chinnaswamy Stadium,30,Chris Gayle,Kolkata Knight Riders,,,7,,1,100.00,,Royal Challengers Bangalore,catch,
,,,10,6.75,,Bengaluru,M. Chinnaswamy Stadium,30,Yuzvendra Chahal,Kolkata Knight Riders,4,27,,,,,,Royal Challengers Bangalore,,2
0,,,9,8.50,0,Bengaluru,M. Chinnaswamy Stadium,30,Varun Aaron,Kolkata Knight Riders,4,34,0,,0,0.00,,Royal Challengers Bangalore,,0
,,,5,14.00,,Bengaluru,M. Chinnaswamy Stadium,30,Umesh Yadav,Royal Challengers Bangalore,4,56,,,,,,Kolkata Knight Riders,,1
,,,6,12.75,,Bengaluru,M. Chinnaswamy Stadium,30,Tabraiz Shamsi,Kolkata Knight Riders,4,51,,,,,,Royal Challengers Bangalore,,0
6,Piyush Chawla,,,,0,Bengaluru,M. Chinnaswamy Stadium,30,AB de Villiers,Kolkata Knight Riders,,,4,,0,66.66,,Royal Challengers Bangalore,lbw,
8,Andre Russell,&,,,2,Bengaluru,M. Chinnaswamy Stadium,30,Sachin Baby,Kolkata Knight Riders,,,16,,1,200.00,,Royal Challengers Bangalore,catch,
24,Yuzvendra Chahal,Stuart Binny,11,6.00,1,Bengaluru,M. Chinnaswamy Stadium,30,Andre Russell,Royal Challengers Bangalore,4,24,39,,4,162.50,,Kolkata Knight Riders,catch,1
,,,7,11.25,,Bengaluru,M. Chinnaswamy Stadium,30,Sunil Narine,Royal Challengers Bangalore,4,45,,,,,,Kolkata Knight Riders,,0
,,,6,8.00,,Bengaluru,M. Chinnaswamy Stadium,30,Piyush Chawla,Royal Challengers Bangalore,4,32,,,,,,Kolkata Knight Riders,,2
12,Yuzvendra Chahal,,,,0,Bengaluru,M. Chinnaswamy Stadium,30,Chris Lynn,Royal Challengers Bangalore,,,15,,1,125.00,,Kolkata Knight Riders,bold,
21,,,2,12.66,5,Bengaluru,M. Chinnaswamy Stadium,30,Shane Watson,Kolkata Knight Riders,3,38,34,Manish Pandey,1,161.90,,Royal Challengers Bangalore,runout,1
12,Harbhajan Singh,Jos Buttler,,,0,Pune,Maharashtra Cricket Association's International Stadium,29,Peter Handscomb,Mumbai Indians,,,6,,0,50.00,,Rising Pune Supergiant,catch,
23,Jasprit Bumrah,Parthiv Patel,,,4,Pune,Maharashtra Cricket Association's International Stadium,29,Steve Smith,Mumbai Indians,,,45,,3,195.65,,Rising Pune Supergiant,catch,
5,Mitchell McClenaghan,Krunal Pandya,,,0,Pune,Maharashtra Cricket Association's International Stadium,29,Ajinkya Rahane,Mumbai Indians,,,4,,0,80.00,,Rising Pune Supergiant,catch,
,,,8,11.00,,Pune,Maharashtra Cricket Association's International Stadium,29,Ashok Dinda,Mumbai Indians,3,33,,,,,,Rising Pune Supergiant,,1
,,,3,10.00,,Pune,Maharashtra Cricket Association's International Stadium,29,Murugan Ashwin,Mumbai Indians,2.3,25,,,,,,Rising Pune Supergiant,,0
,,,7,8.75,,Pune,Maharashtra Cricket Association's International Stadium,29,Tim Southee,Rising Pune Supergiant,4,35,,,,,,Mumbai Indians,,0
19,Ravichandran Ashwin,Ajinkya Rahane,,,1,Pune,Maharashtra Cricket Association's International Stadium,29,Ambati Rayudu,Rising Pune Supergiant,,,22,,1,115.78,,Mumbai Indians,catch,
,,,10,7.25,,Pune,Maharashtra Cricket Association's International Stadium,29,Jasprit Bumrah,Rising Pune Supergiant,4,29,,,,,,Mumbai Indians,,3
17,,,,,2,Pune,Maharashtra Cricket Association's International Stadium,29,Jos Buttler,Rising Pune Supergiant,,,27,,1,158.82,,Mumbai Indians,,
45,Jasprit Bumrah,Hardik Pandya,,,4,Pune,Maharashtra Cricket Association's International Stadium,29,Saurabh Tiwary,Mumbai Indians,,,57,,2,126.66,,Rising Pune Supergiant,catch,
,,,12,6.75,,Pune,Maharashtra Cricket Association's International Stadium,29,Mitchell McClenaghan,Rising Pune Supergiant,4,27,,,,,,Mumbai Indians,,1
,,,7,7.66,,Pune,Maharashtra Cricket Association's International Stadium,29,Scott Boland,Mumbai Indians,3,23,,,,,,Rising Pune Supergiant,,0
24,Jasprit Bumrah,Ambati Rayudu,,,2,Pune,Maharashtra Cricket Association's International Stadium,29,MS Dhoni,Mumbai Indians,,,24,,0,100.00,,Rising Pune Supergiant,catch,
,,,4,14.00,,Pune,Maharashtra Cricket Association's International Stadium,29,Krunal Pandya,Rising Pune Supergiant,2,28,,,,,,Mumbai Indians,,0
,,,6,7.00,,Pune,Maharashtra Cricket Association's International Stadium,29,Ravichandran Ashwin,Mumbai Indians,3,21,,,,,,Rising Pune Supergiant,,1
9,,,8,8.75,0,Pune,Maharashtra Cricket Association's International Stadium,29,Thisara Perera,Mumbai Indians,4,35,12,,1,133.33,,Rising Pune Supergiant,,0
,,,5,7.00,,Pune,Maharashtra Cricket Association's International Stadium,29,Hardik Pandya,Rising Pune Supergiant,2,14,,,,,,Mumbai Indians,,0
60,,,,,8,Pune,Maharashtra Cricket Association's International Stadium,29,Rohit Sharma,Rising Pune Supergiant,,,85,,3,141.66,,Mumbai Indians,,
,,,5,6.25,,Pune,Maharashtra Cricket Association's International Stadium,29,Harbhajan Singh,Rising Pune Supergiant,4,25,,,,,,Mumbai Indians,,1
15,Ashok Dinda,MS Dhoni,,,4,Pune,Maharashtra Cricket Association's International Stadium,29,Parthiv Patel,Rising Pune Supergiant,,,21,,0,140.00,,Mumbai Indians,catch,
2,,,4,6.66,0,Pune,Maharashtra Cricket Association's International Stadium,29,Rajat Bhatia,Mumbai Indians,3,20,3,,0,150.00,,Rising Pune Supergiant,,0
15,Mohit Sharma,,,,2,Rajkot,Saurashtra Cricket Association Stadium,28,Suresh Raina,Kings XI Punjab,,,18,,1,120.00,,Gujarat Lions,bold,
4,Axar Patel,,,,0,Rajkot,Saurashtra Cricket Association Stadium,28,Dinesh Karthik,Kings XI Punjab,,,2,,0,50.00,,Gujarat Lions,bold,
4,,,9,7.00,0,Rajkot,Saurashtra Cricket Association Stadium,28,Dhawal Kulkarni,Kings XI Punjab,4,28,6,,0,150.00,,Gujarat Lions,,1
19,Dwayne Bravo,,,,4,Rajkot,Saurashtra Cricket Association Stadium,28,Wriddhiman Saha,Gujarat Lions,,,33,,0,173.68,,Kings XI Punjab,bold,
3,Praveen Kumar,,7,5.00,0,Rajkot,Saurashtra Cricket Association Stadium,28,KC Cariappa,Gujarat Lions,3,15,1,,0,33.33,,Kings XI Punjab,bold,0
24,,,,,3,Rajkot,Saurashtra Cricket Association Stadium,28,Ishan Kishan,Kings XI Punjab,,,27,Glenn Maxwell/Marcus Stoinis,0,112.50,,Gujarat Lions,runout,
3,Mohit Sharma,,,,0,Rajkot,Saurashtra Cricket Association Stadium,28,Brendon McCullum,Kings XI Punjab,,,1,,0,33.33,,Gujarat Lions,bold,
1,,,11,7.75,0,Rajkot,Saurashtra Cricket Association Stadium,28,Sandeep Sharma,Gujarat Lions,4,31,1,,0,100.00,,Kings XI Punjab,,1
27,Sandeep Sharma,David Miller,1,9.50,3,Rajkot,Saurashtra Cricket Association Stadium,28,James Faulkner,Kings XI Punjab,2,19,32,,0,118.51,,Gujarat Lions,catch,0
2,Dwayne Bravo,Ishan Kishan,12,5.25,0,Rajkot,Saurashtra Cricket Association Stadium,28,Axar Patel,Gujarat Lions,4,21,0,,0,0.00,,Kings XI Punjab,catch,4
11,Axar Patel,Wriddhiman Saha,6,9.33,0,Rajkot,Saurashtra Cricket Association Stadium,28,Ravindra Jadeja,Kings XI Punjab,3,28,11,,0,100.00,,Gujarat Lions,catch,1
17,Ravindra Jadeja,,10,5.75,3,Rajkot,Saurashtra Cricket Association Stadium,28,Marcus Stoinis,Gujarat Lions,4,23,27,,1,158.82,Dinesh Karthik,Kings XI Punjab,stemping,0
3,Shivil Kaushik,Suresh Raina,,,0,Rajkot,Saurashtra Cricket Association Stadium,28,Shaun Marsh,Gujarat Lions,,,1,,0,33.33,,Kings XI Punjab,catch,
1,Axar Patel,,6,8.25,0,Rajkot,Saurashtra Cricket Association Stadium,28,Dwayne Bravo,Kings XI Punjab,4,33,0,,0,0.00,,Gujarat Lions,bold,2
1,Shivil Kaushik,Dinesh Karthik,,,0,Rajkot,Saurashtra Cricket Association Stadium,28,Glenn Maxwell,Gujarat Lions,,,0,,0,0.00,,Kings XI Punjab,catch,
3,,,2,8.00,0,Rajkot,Saurashtra Cricket Association Stadium,28,Gurkeerat Mann Singh,Gujarat Lions,1,8,0,James Faulkner/Dinesh Karthik,0,0.00,,Kings XI Punjab,runout,0
27,Dhawal Kulkarni,Dwayne Smith,,,2,Rajkot,Saurashtra Cricket Association Stadium,28,David Miller,Gujarat Lions,,,31,,0,114.81,,Kings XI Punjab,catch,
0,,,10,5.00,0,Rajkot,Saurashtra Cricket Association Stadium,28,Shivil Kaushik,Kings XI Punjab,4,20,0,,0,0.00,,Gujarat Lions,,3
41,Shivil Kaushik,Dwayne Bravo,,,6,Rajkot,Saurashtra Cricket Association Stadium,28,Murali Vijay,Gujarat Lions,,,55,,0,134.14,,Kings XI Punjab,catch,
18,Axar Patel,Gurkeerat Mann Singh,,,1,Rajkot,Saurashtra Cricket Association Stadium,28,Dwayne Smith,Kings XI Punjab,,,15,,1,83.33,,Gujarat Lions,catch,
2,Praveen Kumar,,7,8.00,0,Rajkot,Saurashtra Cricket Association Stadium,28,Mohit Sharma,Gujarat Lions,4,32,1,,0,50.00,,Kings XI Punjab,bold,3
13,Mohit Sharma,KC Cariappa,7,8.82,2,Rajkot,Saurashtra Cricket Association Stadium,28,Praveen Kumar,Kings XI Punjab,2.5,25,15,,0,115.38,,Gujarat Lions,catch,2
28,Moises Henriques,Naman Ojha,,,6,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Lokesh Rahul,Sunrisers Hyderabad,,,51,,1,182.14,,Royal Challengers Bangalore,catch,
,,,5,8.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Ashish Nehra,Royal Challengers Bangalore,4,32,,,,,,Sunrisers Hyderabad,,1
11,Kane Richardson,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Shikhar Dhawan,Royal Challengers Bangalore,,,11,,0,100.00,,Sunrisers Hyderabad,bold,
,,,6,9.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Varun Aaron,Sunrisers Hyderabad,3,27,,,,,,Royal Challengers Bangalore,,0
17,Mustafizur Rahman,Ashish Reddy,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Virat Kohli,Sunrisers Hyderabad,,,14,,0,82.35,,Royal Challengers Bangalore,catch,
3,Kane Richardson,AB de Villiers,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Naman Ojha,Royal Challengers Bangalore,,,1,,0,33.33,,Sunrisers Hyderabad,catch,
50,Tabraiz Shamsi,AB de Villiers,,,9,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,David Warner,Royal Challengers Bangalore,,,92,,5,184.00,,Sunrisers Hyderabad,catch,
,,,4,16.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Harshal Patel,Sunrisers Hyderabad,1,16,,,,,,Royal Challengers Bangalore,,0
,,,10,11.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Kane Richardson,Sunrisers Hyderabad,4,45,,,,,,Royal Challengers Bangalore,,2
14,,,5,10.00,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Moises Henriques,Royal Challengers Bangalore,4,40,31,,3,221.42,,Sunrisers Hyderabad,,1
,,,8,8.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Mustafizur Rahman,Royal Challengers Bangalore,4,34,,,,,,Sunrisers Hyderabad,,1
32,Barinder Sran,Kane Williamson,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,AB de Villiers,Sunrisers Hyderabad,,,47,,2,146.87,,Royal Challengers Bangalore,catch,
38,Shane Watson,Lokesh Rahul,,,7,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Kane Williamson,Royal Challengers Bangalore,,,50,,0,131.57,,Sunrisers Hyderabad,catch,
15,,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Kedar Jadhav,Sunrisers Hyderabad,,,25,,2,166.66,,Royal Challengers Bangalore,,
16,Ashish Nehra,Shikhar Dhawan,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Sachin Baby,Sunrisers Hyderabad,,,27,,1,168.75,,Royal Challengers Bangalore,catch,
2,,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Deepak Hooda,Royal Challengers Bangalore,,,2,Lokesh Rahul,0,100.00,,Sunrisers Hyderabad,runout,
3,,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Ashish Reddy,Royal Challengers Bangalore,,,2,,0,66.66,,Sunrisers Hyderabad,,
,,,6,9.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Bhuvneshwar Kumar,Royal Challengers Bangalore,4,36,,,,,,Sunrisers Hyderabad,,1
,,,6,9.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Tabraiz Shamsi,Sunrisers Hyderabad,4,39,,,,,,Royal Challengers Bangalore,,1
3,,,5,8.25,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Shane Watson,Sunrisers Hyderabad,4,33,2,Barinder Sran,0,66.66,,Royal Challengers Bangalore,runout,1
,,,7,9.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Barinder Sran,Royal Challengers Bangalore,4,36,,,,,,Sunrisers Hyderabad,,1
9,Bhuvneshwar Kumar,Moises Henriques,6,8.25,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,27,Parveez Rasool,Sunrisers Hyderabad,4,33,10,,0,111.11,,Royal Challengers Bangalore,catch,0
9,Carlos Brathwaite,Amit Mishra,,,1,Delhi,Feroz Shah Kotla Ground,26,Yusuf Pathan,Delhi Daredevils,,,10,,0,111.11,,Kolkata Knight Riders,catch,
15,Sunil Narine,,,,2,Delhi,Feroz Shah Kotla Ground,26,Sanju Samson,Kolkata Knight Riders,,,15,,0,100.00,,Delhi Daredevils,lbw,
3,Andre Russell,Brad Hogg,,,0,Delhi,Feroz Shah Kotla Ground,26,Quinton de Kock,Kolkata Knight Riders,,,1,,0,33.33,,Delhi Daredevils,catch,
11,Andre Russell,Sunil Narine,3,11.75,3,Delhi,Feroz Shah Kotla Ground,26,Carlos Brathwaite,Kolkata Knight Riders,4,47,34,,3,309.09,,Delhi Daredevils,catch,3
52,Chris Morris,Karun Nair,,,6,Delhi,Feroz Shah Kotla Ground,26,Robin Uthappa,Delhi Daredevils,,,72,,2,138.46,,Kolkata Knight Riders,catch,
34,Umesh Yadav,,,,3,Delhi,Feroz Shah Kotla Ground,26,Sam Billings,Kolkata Knight Riders,,,54,,2,158.82,,Delhi Daredevils,bold,
1,,,9,8.75,0,Delhi,Feroz Shah Kotla Ground,26,Jason Holder,Delhi Daredevils,4,35,0,Chris Morris,0,0.00,,Kolkata Knight Riders,runout,0
13,Carlos Brathwaite,Shreyas Iyer,,,2,Delhi,Feroz Shah Kotla Ground,26,Suryakumar Yadav,Delhi Daredevils,,,25,,1,192.30,,Kolkata Knight Riders,catch,
8,Zaheer Khan,Shreyas Iyer,,,0,Delhi,Feroz Shah Kotla Ground,26,Gautam Gambhir,Delhi Daredevils,,,6,,0,75.00,,Kolkata Knight Riders,catch,
1,,,7,8.25,0,Delhi,Feroz Shah Kotla Ground,26,Mohammed Shami,Kolkata Knight Riders,4,33,0,,0,0.00,,Delhi Daredevils,,0
12,Amit Mishra,&,12,6.50,2,Delhi,Feroz Shah Kotla Ground,26,Andre Russell,Delhi Daredevils,4,26,17,,1,141.66,,Kolkata Knight Riders,catch,3
3,Zaheer Khan,Chris Morris,7,11.00,0,Delhi,Feroz Shah Kotla Ground,26,Umesh Yadav,Delhi Daredevils,3,33,2,,0,66.66,,Kolkata Knight Riders,catch,3
0,,,1,9.75,0,Delhi,Feroz Shah Kotla Ground,26,Brad Hogg,Delhi Daredevils,4,39,0,,0,0.00,,Kolkata Knight Riders,,0
3,,,9,7.33,0,Delhi,Feroz Shah Kotla Ground,26,Sunil Narine,Delhi Daredevils,3,22,4,Shreyas Iyer,0,133.33,,Kolkata Knight Riders,runout,1
1,Andre Russell,,,,0,Delhi,Feroz Shah Kotla Ground,26,Shreyas Iyer,Kolkata Knight Riders,,,0,,0,0.00,,Delhi Daredevils,lbw,
2,Umesh Yadav,,5,6.33,0,Delhi,Feroz Shah Kotla Ground,26,Chris Morris,Kolkata Knight Riders,3,19,0,,0,0.00,,Delhi Daredevils,bold,1
50,Umesh Yadav,,,,9,Delhi,Feroz Shah Kotla Ground,26,Karun Nair,Kolkata Knight Riders,,,68,,1,136.00,,Delhi Daredevils,lbw,
7,Carlos Brathwaite,Chris Morris,,,1,Delhi,Feroz Shah Kotla Ground,26,Rajagopal Sathish,Delhi Daredevils,,,6,,0,85.71,,Kolkata Knight Riders,catch,
,,,10,9.00,,Delhi,Feroz Shah Kotla Ground,26,Amit Mishra,Kolkata Knight Riders,4,36,,,,,,Delhi Daredevils,,1
4,,,,,0,Delhi,Feroz Shah Kotla Ground,26,Rishabh Pant,Kolkata Knight Riders,,,4,Suryakumar Yadav,0,100.00,,Delhi Daredevils,runout,
5,Zaheer Khan,,1,12.00,2,Delhi,Feroz Shah Kotla Ground,26,Piyush Chawla,Delhi Daredevils,2,24,8,,0,160.00,,Kolkata Knight Riders,lbw,0
,,,9,6.00,,Delhi,Feroz Shah Kotla Ground,26,Zaheer Khan,Kolkata Knight Riders,3.3,21,,,,,,Delhi Daredevils,,3
18,,,,,2,Pune,Maharashtra Cricket Association's International Stadium,25,MS Dhoni,Gujarat Lions,,,30,,2,166.66,,Rising Pune Supergiant,,
6,Ashok Dinda,MS Dhoni,4,10.00,1,Pune,Maharashtra Cricket Association's International Stadium,25,Dwayne Bravo,Rising Pune Supergiant,4,40,7,,0,116.66,,Gujarat Lions,catch,1
54,Dwayne Bravo,,,,8,Pune,Maharashtra Cricket Association's International Stadium,25,Steve Smith,Gujarat Lions,,,101,,5,187.03,,Rising Pune Supergiant,bold,
45,,,,,5,Pune,Maharashtra Cricket Association's International Stadium,25,Ajinkya Rahane,Gujarat Lions,,,53,Dwayne Bravo,0,117.77,,Rising Pune Supergiant,runout,
28,Thisara Perera,,,,2,Pune,Maharashtra Cricket Association's International Stadium,25,Suresh Raina,Rising Pune Supergiant,,,34,,0,121.42,,Gujarat Lions,bold,
20,Ashok Dinda,Ajinkya Rahane,,,4,Pune,Maharashtra Cricket Association's International Stadium,25,Dinesh Karthik,Rising Pune Supergiant,,,33,,0,165.00,,Gujarat Lions,catch,
,,,4,15.00,,Pune,Maharashtra Cricket Association's International Stadium,25,Albie Morkel,Gujarat Lions,2,30,,,,,,Rising Pune Supergiant,,0
37,Thisara Perera,,,,9,Pune,Maharashtra Cricket Association's International Stadium,25,Dwayne Smith,Rising Pune Supergiant,,,63,,1,170.27,,Gujarat Lions,bold,
2,,,,,0,Pune,Maharashtra Cricket Association's International Stadium,25,Saurabh Tiwary,Gujarat Lions,,,1,Suresh Raina,0,50.00,,Rising Pune Supergiant,runout,
5,,,0,11.00,1,Pune,Maharashtra Cricket Association's International Stadium,25,James Faulkner,Rising Pune Supergiant,2,22,9,,0,180.00,,Gujarat Lions,,0
,,,4,9.25,,Pune,Maharashtra Cricket Association's International Stadium,25,Ravichandran Ashwin,Gujarat Lions,4,37,,,,,,Rising Pune Supergiant,,0
,,,6,7.33,,Pune,Maharashtra Cricket Association's International Stadium,25,Murugan Ashwin,Gujarat Lions,3,22,,,,,,Rising Pune Supergiant,,0
2,,,5,10.25,0,Pune,Maharashtra Cricket Association's International Stadium,25,Thisara Perera,Gujarat Lions,4,41,3,,0,150.00,,Rising Pune Supergiant,,2
,,,3,8.66,,Pune,Maharashtra Cricket Association's International Stadium,25,Rajat Bhatia,Gujarat Lions,3,26,,,,,,Rising Pune Supergiant,,1
,,,4,8.33,,Pune,Maharashtra Cricket Association's International Stadium,25,Dhawal Kulkarni,Rising Pune Supergiant,3,25,,,,,,Gujarat Lions,,0
,,,5,10.66,,Pune,Maharashtra Cricket Association's International Stadium,25,Shivil Kaushik,Rising Pune Supergiant,3,32,,,,,,Gujarat Lions,,0
1,,,,,0,Pune,Maharashtra Cricket Association's International Stadium,25,Ishan Kishan,Rising Pune Supergiant,,,0,Saurabh Tiwary,0,0.00,,Gujarat Lions,runout,
0,,,8,9.25,0,Pune,Maharashtra Cricket Association's International Stadium,25,Praveen Kumar,Rising Pune Supergiant,4,37,0,,0,0.00,,Gujarat Lions,,0
1,,,7,9.25,0,Pune,Maharashtra Cricket Association's International Stadium,25,Ravindra Jadeja,Rising Pune Supergiant,4,37,0,MS Dhoni,0,0.00,,Gujarat Lions,runout,0
22,Rajat Bhatia,Albie Morkel,,,5,Pune,Maharashtra Cricket Association's International Stadium,25,Brendon McCullum,Rising Pune Supergiant,,,43,,2,195.45,,Gujarat Lions,catch,
,,,8,10.00,,Pune,Maharashtra Cricket Association's International Stadium,25,Ashok Dinda,Gujarat Lions,4,40,,,,,,Rising Pune Supergiant,,2
,,,7,9.50,,Mumbai,Wankhede Stadium,24,Tim Southee,Kolkata Knight Riders,4,38,,,,,,Mumbai Indians,,2
8,,,,,4,Mumbai,Wankhede Stadium,24,Yusuf Pathan,Mumbai Indians,,,19,,0,237.50,,Kolkata Knight Riders,,
,,,4,8.00,,Mumbai,Wankhede Stadium,24,Harbhajan Singh,Kolkata Knight Riders,4,32,,,,,,Mumbai Indians,,1
15,Sunil Narine,Chris Lynn,,,2,Mumbai,Wankhede Stadium,24,Jos Buttler,Kolkata Knight Riders,,,15,,0,100.00,,Mumbai Indians,catch,
,,,7,8.25,,Mumbai,Wankhede Stadium,24,Mitchell McClenaghan,Kolkata Knight Riders,4,33,,,,,,Mumbai Indians,,1
,,,5,16.33,,Mumbai,Wankhede Stadium,24,Jaydev Unadkat,Mumbai Indians,3,49,,,,,,Kolkata Knight Riders,,0
20,Harbhajan Singh,Kieron Pollard,,,1,Mumbai,Wankhede Stadium,24,Robin Uthappa,Mumbai Indians,,,36,,2,180.00,,Kolkata Knight Riders,catch,
17,Tim Southee,&,,,2,Mumbai,Wankhede Stadium,24,Suryakumar Yadav,Mumbai Indians,,,21,,0,123.52,,Kolkata Knight Riders,catch,
45,Mitchell McClenaghan,Kieron Pollard,,,6,Mumbai,Wankhede Stadium,24,Gautam Gambhir,Mumbai Indians,,,59,,1,131.11,,Kolkata Knight Riders,catch,
5,Sunil Narine,,1,10.50,1,Mumbai,Wankhede Stadium,24,Krunal Pandya,Kolkata Knight Riders,2,21,6,,0,120.00,,Mumbai Indians,bold,0
16,Tim Southee,,5,9.33,3,Mumbai,Wankhede Stadium,24,Andre Russell,Mumbai Indians,3,28,22,,0,137.50,,Kolkata Knight Riders,bold,0
17,,,,,2,Mumbai,Wankhede Stadium,24,Kieron Pollard,Kolkata Knight Riders,,,51,,6,300.00,,Mumbai Indians,,
,,,4,9.50,,Mumbai,Wankhede Stadium,24,Umesh Yadav,Mumbai Indians,2,19,,,,,,Kolkata Knight Riders,,1
,,,11,5.50,,Mumbai,Wankhede Stadium,24,Sunil Narine,Mumbai Indians,4,22,,,,,,Kolkata Knight Riders,,2
4,Hardik Pandya,Parthiv Patel,9,7.50,1,Mumbai,Wankhede Stadium,24,Shakib Al Hasan,Mumbai Indians,4,30,6,,0,150.00,,Kolkata Knight Riders,catch,1
2,Umesh Yadav,Yusuf Pathan,,,0,Mumbai,Wankhede Stadium,24,Parthiv Patel,Kolkata Knight Riders,,,1,,0,50.00,,Mumbai Indians,catch,
,,,3,15.00,,Mumbai,Wankhede Stadium,24,Rajagopal Sathish,Mumbai Indians,2,30,,,,,,Kolkata Knight Riders,,0
20,Shakib Al Hasan,Suryakumar Yadav,,,5,Mumbai,Wankhede Stadium,24,Ambati Rayudu,Kolkata Knight Riders,,,32,,1,160.00,,Mumbai Indians,catch,
,,,9,8.50,,Mumbai,Wankhede Stadium,24,Jasprit Bumrah,Kolkata Knight Riders,4,34,,,,,,Mumbai Indians,,0
,,,3,7.50,,Mumbai,Wankhede Stadium,24,Hardik Pandya,Kolkata Knight Riders,2,15,,,,,,Mumbai Indians,,1
49,,,,,8,Mumbai,Wankhede Stadium,24,Rohit Sharma,Kolkata Knight Riders,,,68,,2,138.77,,Mumbai Indians,,
10,,,,,0,Mumbai,Wankhede Stadium,24,Chris Lynn,Mumbai Indians,,,10,,0,100.00,,Kolkata Knight Riders,,
5,Chris Morris,Karun Nair,2,8.50,0,Delhi,Feroz Shah Kotla Ground,23,Suresh Raina,Delhi Daredevils,2,17,2,,0,40.00,,Gujarat Lions,catch,0
17,Imran Tahir,JP Duminy,,,1,Delhi,Feroz Shah Kotla Ground,23,Dinesh Karthik,Delhi Daredevils,,,19,,1,111.76,,Gujarat Lions,catch,
,,,14,4.75,,Delhi,Feroz Shah Kotla Ground,23,Dhawal Kulkarni,Delhi Daredevils,4,19,,,,,,Gujarat Lions,,3
4,,,,,0,Delhi,Feroz Shah Kotla Ground,23,Pawan Negi,Gujarat Lions,,,3,,0,75.00,,Delhi Daredevils,,
17,James Faulkner,Praveen Kumar,,,2,Delhi,Feroz Shah Kotla Ground,23,Rishabh Pant,Gujarat Lions,,,20,,0,117.64,,Delhi Daredevils,catch,
