ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
36,Mohit Sharma,,,,3,Ranchi,JSCA International Cricket Stadium,37,Shane Watson,Chennai Super Kings,,,51,,4,141.66,,Rajasthan Royals,bold,
13,,,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Lokesh Rahul,Mumbai Indians,,,10,Rohit Sharma,0,76.92,,Sunrisers Hyderabad,runout,
,,,12,5.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Bhuvneshwar Kumar,Mumbai Indians,4,21,,,,,,Sunrisers Hyderabad,,2
7,,,4,10.50,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Kieron Pollard,Sunrisers Hyderabad,2,21,6,,0,85.71,,Mumbai Indians,,0
,,,5,9.37,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Karn Sharma,Mumbai Indians,2.4,25,,,,,,Sunrisers Hyderabad,,0
,,,7,7.66,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Moises Henriques,Mumbai Indians,3,23,,,,,,Sunrisers Hyderabad,,1
46,Moises Henriques,&,,,7,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Ambati Rayudu,Sunrisers Hyderabad,,,68,,2,147.82,,Mumbai Indians,catch,
,,,9,6.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Jasprit Bumrah,Sunrisers Hyderabad,4,24,,,,,,Mumbai Indians,,0
3,,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Naman Ojha,Mumbai Indians,,,7,,1,233.33,,Sunrisers Hyderabad,,
3,Bhuvneshwar Kumar,Shikhar Dhawan,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,CM Gautam,Sunrisers Hyderabad,,,1,,0,33.33,,Mumbai Indians,catch,
62,Lasith Malinga,Kieron Pollard,,,7,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Aaron Finch,Mumbai Indians,,,68,,2,109.67,,Sunrisers Hyderabad,catch,
,,,7,8.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Corey Anderson,Sunrisers Hyderabad,2,17,,,,,,Mumbai Indians,,0
,,,12,6.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Harbhajan Singh,Sunrisers Hyderabad,4,27,,,,,,Mumbai Indians,,0
50,Bhuvneshwar Kumar,,,,5,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Lendl Simmons,Sunrisers Hyderabad,,,68,,4,136.00,,Mumbai Indians,bold,
,,,11,8.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Pragyan Ojha,Sunrisers Hyderabad,4,32,,,,,,Mumbai Indians,,0
,,,4,14.50,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Irfan Pathan,Mumbai Indians,2,29,,,,,,Sunrisers Hyderabad,,0
,,,3,11.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Amit Mishra,Mumbai Indians,3,33,,,,,,Sunrisers Hyderabad,,0
,,,10,7.25,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Dale Steyn,Mumbai Indians,4,29,,,,,,Sunrisers Hyderabad,,0
,,,7,8.75,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Lasith Malinga,Sunrisers Hyderabad,4,35,,,,,,Mumbai Indians,,2
6,,,,,3,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Rohit Sharma,Sunrisers Hyderabad,,,14,,0,233.33,,Mumbai Indians,,
31,,,,,6,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,David Warner,Mumbai Indians,,,55,,2,177.41,,Sunrisers Hyderabad,,
11,Lasith Malinga,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,36,Shikhar Dhawan,Mumbai Indians,,,11,,0,100.00,,Sunrisers Hyderabad,bold,
21,,,,,4,Bengaluru,M. Chinnaswamy Stadium,35,Steve Smith,Royal Challengers Bangalore,,,48,,4,228.57,,Rajasthan Royals,,
8,Yuvraj Singh,&,,,1,Bengaluru,M. Chinnaswamy Stadium,35,Sanju Samson,Royal Challengers Bangalore,,,13,,1,162.50,,Rajasthan Royals,catch,
,,,9,5.66,,Bengaluru,M. Chinnaswamy Stadium,35,Rahul Tewatia,Royal Challengers Bangalore,3,17,,,,,,Rajasthan Royals,,1
,,,8,9.50,,Bengaluru,M. Chinnaswamy Stadium,35,Pravin Tambe,Royal Challengers Bangalore,4,38,,,,,,Rajasthan Royals,,1
2,Yuvraj Singh,sub (Rilee Rossouw),,,0,Bengaluru,M. Chinnaswamy Stadium,35,Stuart Binny,Royal Challengers Bangalore,,,1,,0,50.00,,Rajasthan Royals,catch,
,,,6,12.33,,Bengaluru,M. Chinnaswamy Stadium,35,Ashok Dinda,Rajasthan Royals,3,37,,,,,,Royal Challengers Bangalore,,0
9,Kane Richardson,Rajat Bhatia,,,1,Bengaluru,M. Chinnaswamy Stadium,35,Virat Kohli,Rajasthan Royals,,,4,,0,44.44,,Royal Challengers Bangalore,catch,
17,,,9,10.50,3,Bengaluru,M. Chinnaswamy Stadium,35,James Faulkner,Royal Challengers Bangalore,4,42,41,,3,241.17,,Rajasthan Royals,,1
,,,5,11.00,,Bengaluru,M. Chinnaswamy Stadium,35,Mitchell Starc,Rajasthan Royals,3,33,,,,,,Royal Challengers Bangalore,,0
25,Pravin Tambe,Sanju Samson,,,3,Bengaluru,M. Chinnaswamy Stadium,35,Chris Gayle,Rajasthan Royals,,,19,,0,76.00,,Royal Challengers Bangalore,catch,
,,,1,13.00,,Bengaluru,M. Chinnaswamy Stadium,35,Rajat Bhatia,Royal Challengers Bangalore,1,13,,,,,,Rajasthan Royals,,0
,,,6,14.47,,Bengaluru,M. Chinnaswamy Stadium,35,Varun Aaron,Rajasthan Royals,2.5,41,,,,,,Royal Challengers Bangalore,,0
,,,11,10.75,,Bengaluru,M. Chinnaswamy Stadium,35,Kane Richardson,Royal Challengers Bangalore,4,43,,,,,,Rajasthan Royals,,2
1,,,5,10.00,0,Bengaluru,M. Chinnaswamy Stadium,35,Albie Morkel,Rajasthan Royals,2,20,1,,0,100.00,,Royal Challengers Bangalore,,0
32,James Faulkner,Ajinkya Rahane,,,1,Bengaluru,M. Chinnaswamy Stadium,35,AB de Villiers,Rajasthan Royals,,,58,,5,181.25,,Royal Challengers Bangalore,catch,
1,,,,,0,Bengaluru,M. Chinnaswamy Stadium,35,Parthiv Patel,Rajasthan Royals,,,2,,0,200.00,,Royal Challengers Bangalore,,
14,Rahul Tewatia,Shane Watson,,,3,Bengaluru,M. Chinnaswamy Stadium,35,Vijay Zol,Rajasthan Royals,,,16,,0,114.28,,Royal Challengers Bangalore,catch,
,,,8,6.00,,Bengaluru,M. Chinnaswamy Stadium,35,Yuzvendra Chahal,Rajasthan Royals,4,24,,,,,,Royal Challengers Bangalore,,1
22,Yuzvendra Chahal,Parthiv Patel,,,3,Bengaluru,M. Chinnaswamy Stadium,35,Ajinkya Rahane,Royal Challengers Bangalore,,,24,,0,109.09,,Rajasthan Royals,catch,
39,Yuvraj Singh,,,,8,Bengaluru,M. Chinnaswamy Stadium,35,Karun Nair,Royal Challengers Bangalore,,,56,,0,143.58,,Rajasthan Royals,bold,
38,Kane Richardson,,6,8.75,7,Bengaluru,M. Chinnaswamy Stadium,35,Yuvraj Singh,Rajasthan Royals,4,35,83,,7,218.42,,Royal Challengers Bangalore,lbw,4
5,Yuvraj Singh,,10,8.75,0,Bengaluru,M. Chinnaswamy Stadium,35,Shane Watson,Royal Challengers Bangalore,4,35,1,,0,20.00,,Rajasthan Royals,bold,0
14,Umesh Yadav,,,,1,Cuttack,Barabati Stadium,34,David Miller,Kolkata Knight Riders,,,13,,0,92.85,,Kings XI Punjab,bold,
,,,7,4.75,,Cuttack,Barabati Stadium,34,Piyush Chawla,Kings XI Punjab,4,19,,,,,,Kolkata Knight Riders,,3
,,,16,5.00,,Cuttack,Barabati Stadium,34,Morne Morkel,Kings XI Punjab,4,20,,,,,,Kolkata Knight Riders,,2
,,,4,12.66,,Cuttack,Barabati Stadium,34,Jacques Kallis,Kings XI Punjab,3,38,,,,,,Kolkata Knight Riders,,0
,,,11,8.00,,Cuttack,Barabati Stadium,34,Sandeep Sharma,Kolkata Knight Riders,4,32,,,,,,Kings XI Punjab,,0
28,Parvinder Awana,Axar Patel,,,8,Cuttack,Barabati Stadium,34,Robin Uthappa,Kings XI Punjab,,,46,,1,164.28,,Kolkata Knight Riders,catch,
,,,3,6.00,,Cuttack,Barabati Stadium,34,Ryan ten Doeschate,Kings XI Punjab,1,6,,,,,,Kolkata Knight Riders,,0
35,,,,,3,Cuttack,Barabati Stadium,34,Manish Pandey,Kings XI Punjab,,,36,,0,102.85,,Kolkata Knight Riders,,
,,,6,8.50,,Cuttack,Barabati Stadium,34,Umesh Yadav,Kings XI Punjab,4,34,,,,,,Kolkata Knight Riders,,1
3,Morne Morkel,Robin Uthappa,,,0,Cuttack,Barabati Stadium,34,Mandeep Singh,Kolkata Knight Riders,,,0,,0,0.00,,Kings XI Punjab,catch,
6,Piyush Chawla,,2,8.00,0,Cuttack,Barabati Stadium,34,Rishi Dhawan,Kolkata Knight Riders,4,32,4,,0,66.66,,Kings XI Punjab,bold,0
45,,,,,7,Cuttack,Barabati Stadium,34,Gautam Gambhir,Kings XI Punjab,,,63,,0,140.00,,Kolkata Knight Riders,,
1,,,12,5.00,0,Cuttack,Barabati Stadium,34,Axar Patel,Kolkata Knight Riders,4,20,1,Suryakumar Yadav,0,100.00,,Kings XI Punjab,runout,0
12,Sunil Narine,,6,11.00,1,Cuttack,Barabati Stadium,34,Mitchell Johnson,Kolkata Knight Riders,3,33,14,,1,116.66,Robin Uthappa,Kings XI Punjab,stemping,0
11,,,,,0,Cuttack,Barabati Stadium,34,George Bailey,Kolkata Knight Riders,,,12,,0,109.09,,Kings XI Punjab,,
14,Piyush Chawla,Morne Morkel,1,11.00,1,Cuttack,Barabati Stadium,34,Glenn Maxwell,Kolkata Knight Riders,1,11,14,,0,100.00,,Kings XI Punjab,catch,0
,,,3,10.00,,Cuttack,Barabati Stadium,34,Parvinder Awana,Kolkata Knight Riders,2,20,,,,,,Kings XI Punjab,,1
9,Morne Morkel,,,,3,Cuttack,Barabati Stadium,34,Wriddhiman Saha,Kolkata Knight Riders,,,15,,0,166.66,,Kings XI Punjab,bold,
,,,8,7.50,,Cuttack,Barabati Stadium,34,Sunil Narine,Kings XI Punjab,4,30,,,,,,Kolkata Knight Riders,,1
50,Piyush Chawla,,,,11,Cuttack,Barabati Stadium,34,Virender Sehwag,Kolkata Knight Riders,,,72,,1,144.00,,Kings XI Punjab,bold,
11,Kieron Pollard,,,,3,Mumbai,Wankhede Stadium,33,Suresh Raina,Mumbai Indians,,,19,,0,172.72,CM Gautam,Chennai Super Kings,stemping,
,,,10,5.50,,Mumbai,Wankhede Stadium,33,Harbhajan Singh,Chennai Super Kings,4,22,,,,,,Mumbai Indians,,0
12,,,,,1,Mumbai,Wankhede Stadium,33,MS Dhoni,Mumbai Indians,,,22,,1,183.33,,Chennai Super Kings,,
24,Lasith Malinga,,,,2,Mumbai,Wankhede Stadium,33,Faf du Plessis,Mumbai Indians,,,31,,1,129.16,,Chennai Super Kings,bold,
,,,10,8.50,,Mumbai,Wankhede Stadium,33,Samuel Badree,Mumbai Indians,4,34,,,,,,Chennai Super Kings,,1
11,Praveen Kumar,,,,1,Mumbai,Wankhede Stadium,33,Brendon McCullum,Mumbai Indians,,,13,,1,118.18,,Chennai Super Kings,lbw,
38,Ravichandran Ashwin,Faf du Plessis,,,3,Mumbai,Wankhede Stadium,33,Lendl Simmons,Chennai Super Kings,,,38,,2,100.00,,Mumbai Indians,catch,
8,Samuel Badree,Brendon McCullum,,,2,Mumbai,Wankhede Stadium,33,CM Gautam,Chennai Super Kings,,,9,,0,112.50,,Mumbai Indians,catch,
6,,,2,11.00,0,Mumbai,Wankhede Stadium,33,Corey Anderson,Chennai Super Kings,1,11,18,,2,300.00,,Mumbai Indians,,0
1,,,,,0,Mumbai,Wankhede Stadium,33,Mithun Manhas,Mumbai Indians,,,1,Praveen Kumar,0,100.00,,Chennai Super Kings,runout,
7,Lasith Malinga,,8,8.25,1,Mumbai,Wankhede Stadium,33,Ravindra Jadeja,Mumbai Indians,4,33,6,,0,85.71,,Chennai Super Kings,bold,0
1,Ravichandran Ashwin,Suresh Raina,3,16.80,0,Mumbai,Wankhede Stadium,33,Kieron Pollard,Chennai Super Kings,2.3,42,0,,0,0.00,,Mumbai Indians,catch,1
5,Ishwar Pandey,Faf du Plessis,,,2,Mumbai,Wankhede Stadium,33,Aditya Tare,Chennai Super Kings,,,9,,0,180.00,,Mumbai Indians,catch,
,,,11,3.75,,Mumbai,Wankhede Stadium,33,Lasith Malinga,Chennai Super Kings,4,15,,,,,,Mumbai Indians,,2
43,Mohit Sharma,Ravindra Jadeja,,,2,Mumbai,Wankhede Stadium,33,Ambati Rayudu,Chennai Super Kings,,,59,,4,137.20,,Mumbai Indians,catch,
,,,9,8.25,,Mumbai,Wankhede Stadium,33,Jasprit Bumrah,Chennai Super Kings,4,33,,,,,,Mumbai Indians,,0
51,Praveen Kumar,Lendl Simmons,,,5,Mumbai,Wankhede Stadium,33,Dwayne Smith,Mumbai Indians,,,57,,3,111.76,,Chennai Super Kings,catch,
,,,15,8.50,,Mumbai,Wankhede Stadium,33,Ishwar Pandey,Mumbai Indians,4,34,,,,,,Chennai Super Kings,,1
0,,,7,7.50,0,Mumbai,Wankhede Stadium,33,Ravichandran Ashwin,Mumbai Indians,4,30,0,,0,0.00,,Chennai Super Kings,,3
19,Ravichandran Ashwin,Suresh Raina,,,1,Mumbai,Wankhede Stadium,33,Rohit Sharma,Chennai Super Kings,,,19,,0,100.00,,Mumbai Indians,catch,
,,,8,6.50,,Mumbai,Wankhede Stadium,33,Mohit Sharma,Mumbai Indians,4,26,,,,,,Chennai Super Kings,,1
,,,12,7.75,,Mumbai,Wankhede Stadium,33,Praveen Kumar,Chennai Super Kings,4,31,,,,,,Mumbai Indians,,2
,,,1,7.00,,Delhi,Feroz Shah Kotla Ground,32,Imran Tahir,Sunrisers Hyderabad,1,7,,,,,,Delhi Daredevils,,0
8,Siddarth Kaul,JP Duminy,,,1,Delhi,Feroz Shah Kotla Ground,32,Shikhar Dhawan,Delhi Daredevils,,,4,,0,50.00,,Sunrisers Hyderabad,catch,
7,Rahul Shukla,,,,0,Delhi,Feroz Shah Kotla Ground,32,Aaron Finch,Delhi Daredevils,,,4,,0,57.14,,Sunrisers Hyderabad,bold,
19,Amit Mishra,Shikhar Dhawan,,,4,Delhi,Feroz Shah Kotla Ground,32,Kevin Pietersen,Sunrisers Hyderabad,,,35,,2,184.21,,Delhi Daredevils,catch,
,,,4,5.00,,Delhi,Feroz Shah Kotla Ground,32,Siddarth Kaul,Sunrisers Hyderabad,1,5,,,,,,Delhi Daredevils,,1
,,,7,9.66,,Delhi,Feroz Shah Kotla Ground,32,Karn Sharma,Delhi Daredevils,3,29,,,,,,Sunrisers Hyderabad,,0
30,Moises Henriques,Dale Steyn,,,1,Delhi,Feroz Shah Kotla Ground,32,Dinesh Karthik,Sunrisers Hyderabad,,,39,,2,130.00,,Delhi Daredevils,catch,
18,Amit Mishra,David Warner,,,4,Delhi,Feroz Shah Kotla Ground,32,Mayank Agarwal,Sunrisers Hyderabad,,,25,,0,138.88,,Delhi Daredevils,catch,
22,Moises Henriques,David Warner,0,21.00,1,Delhi,Feroz Shah Kotla Ground,32,Laxmi Ratan Shukla,Sunrisers Hyderabad,0.2,7,21,,1,95.45,,Delhi Daredevils,catch,0
3,,,,,0,Delhi,Feroz Shah Kotla Ground,32,Naman Ojha,Delhi Daredevils,,,13,,2,433.33,,Sunrisers Hyderabad,,
,,,2,6.00,,Delhi,Feroz Shah Kotla Ground,32,Irfan Pathan,Delhi Daredevils,3,18,,,,,,Sunrisers Hyderabad,,0
11,Dale Steyn,Irfan Pathan,,,0,Delhi,Feroz Shah Kotla Ground,32,Kedar Jadhav,Sunrisers Hyderabad,,,5,,0,45.45,,Delhi Daredevils,catch,
,,,11,5.75,,Delhi,Feroz Shah Kotla Ground,32,Bhuvneshwar Kumar,Delhi Daredevils,4,23,,,,,,Sunrisers Hyderabad,,1
,,,7,8.66,,Delhi,Feroz Shah Kotla Ground,32,Moises Henriques,Delhi Daredevils,3,26,,,,,,Sunrisers Hyderabad,,2
9,,,,,1,Delhi,Feroz Shah Kotla Ground,32,David Warner,Delhi Daredevils,,,12,,0,133.33,,Sunrisers Hyderabad,,
,,,6,7.66,,Delhi,Feroz Shah Kotla Ground,32,Amit Mishra,Delhi Daredevils,3,23,,,,,,Sunrisers Hyderabad,,2
,,,13,5.00,,Delhi,Feroz Shah Kotla Ground,32,Dale Steyn,Delhi Daredevils,4,20,,,,,,Sunrisers Hyderabad,,2
,,,4,6.00,,Delhi,Feroz Shah Kotla Ground,32,Mohammed Shami,Sunrisers Hyderabad,1,6,,,,,,Delhi Daredevils,,0
5,Bhuvneshwar Kumar,,,,0,Delhi,Feroz Shah Kotla Ground,32,JP Duminy,Sunrisers Hyderabad,,,4,,0,80.00,,Delhi Daredevils,bold,
12,Dale Steyn,Lokesh Rahul,,,0,Delhi,Feroz Shah Kotla Ground,32,Quinton de Kock,Sunrisers Hyderabad,,,7,,0,58.33,,Delhi Daredevils,catch,
3,,,1,13.00,0,Delhi,Feroz Shah Kotla Ground,32,Rahul Shukla,Sunrisers Hyderabad,1,13,2,,0,66.66,,Delhi Daredevils,,1
,,,0,24.00,,Bengaluru,M. Chinnaswamy Stadium,31,Glenn Maxwell,Royal Challengers Bangalore,1,24,,,,,,Kings XI Punjab,catch,0
11,,,,,1,Bengaluru,M. Chinnaswamy Stadium,31,Varun Aaron,Kings XI Punjab,,,17,,1,154.54,,Royal Challengers Bangalore,,
3,Mitchell Johnson,Wriddhiman Saha,,,1,Bengaluru,M. Chinnaswamy Stadium,31,Harshal Patel,Kings XI Punjab,,,6,,0,200.00,,Royal Challengers Bangalore,catch,
1,Sandeep Sharma,Wriddhiman Saha,,,0,Bengaluru,M. Chinnaswamy Stadium,31,Virat Kohli,Kings XI Punjab,,,0,,0,0.00,,Royal Challengers Bangalore,catch,
8,Shivam Sharma,George Bailey,,,0,Bengaluru,M. Chinnaswamy Stadium,31,Albie Morkel,Kings XI Punjab,,,16,,2,200.00,,Royal Challengers Bangalore,catch,
,,,7,14.33,,Bengaluru,M. Chinnaswamy Stadium,31,Lakshmipathy Balaji,Royal Challengers Bangalore,3,43,,,,,,Kings XI Punjab,,2
,,,15,6.25,,Bengaluru,M. Chinnaswamy Stadium,31,Sandeep Sharma,Royal Challengers Bangalore,4,25,,,,,,Kings XI Punjab,,3
15,Harshal Patel,Albie Morkel,,,2,Bengaluru,M. Chinnaswamy Stadium,31,Mandeep Singh,Royal Challengers Bangalore,,,21,,0,140.00,,Kings XI Punjab,catch,
23,Lakshmipathy Balaji,David Miller,,,4,Bengaluru,M. Chinnaswamy Stadium,31,Mitchell Starc,Kings XI Punjab,,,29,,0,126.08,,Royal Challengers Bangalore,catch,
16,Axar Patel,,,,2,Bengaluru,M. Chinnaswamy Stadium,31,Sachin Rana,Kings XI Punjab,,,18,,1,112.50,,Royal Challengers Bangalore,bold,
11,Shivam Sharma,Virender Sehwag,,,0,Bengaluru,M. Chinnaswamy Stadium,31,Yuvraj Singh,Kings XI Punjab,,,3,,0,27.27,,Royal Challengers Bangalore,catch,
,,,12,6.25,,Bengaluru,M. Chinnaswamy Stadium,31,Mitchell Johnson,Royal Challengers Bangalore,4,25,,,,,,Kings XI Punjab,,1
7,Sandeep Sharma,Wriddhiman Saha,,,1,Bengaluru,M. Chinnaswamy Stadium,31,Chris Gayle,Kings XI Punjab,,,4,,0,57.14,,Royal Challengers Bangalore,catch,
,,,12,6.50,,Bengaluru,M. Chinnaswamy Stadium,31,Shivam Sharma,Royal Challengers Bangalore,4,26,,,,,,Kings XI Punjab,,2
26,Lakshmipathy Balaji,Axar Patel,,,1,Bengaluru,M. Chinnaswamy Stadium,31,AB de Villiers,Kings XI Punjab,,,53,,5,203.84,,Royal Challengers Bangalore,catch,
,,,7,5.50,,Bengaluru,M. Chinnaswamy Stadium,31,Axar Patel,Royal Challengers Bangalore,4,22,,,,,,Kings XI Punjab,,1
1,,,,,0,Bengaluru,M. Chinnaswamy Stadium,31,Yuzvendra Chahal,Kings XI Punjab,,,1,,0,100.00,,Royal Challengers Bangalore,,
14,Sandeep Sharma,Mandeep Singh,,,3,Bengaluru,M. Chinnaswamy Stadium,31,Parthiv Patel,Kings XI Punjab,,,13,,0,92.85,,Royal Challengers Bangalore,catch,
24,Yuzvendra Chahal,Virat Kohli,,,5,Bengaluru,M. Chinnaswamy Stadium,31,Virender Sehwag,Royal Challengers Bangalore,,,30,,0,125.00,,Kings XI Punjab,catch,
18,Rajat Bhatia,,,,2,Ahmedabad,Sardar Patel Stadium,30,Lokesh Rahul,Rajasthan Royals,,,18,,0,100.00,,Sunrisers Hyderabad,bold,
33,Dale Steyn,Irfan Pathan,,,0,Ahmedabad,Sardar Patel Stadium,30,Steve Smith,Sunrisers Hyderabad,,,22,,0,66.66,,Rajasthan Royals,catch,
6,,,6,9.50,1,Ahmedabad,Sardar Patel Stadium,30,Dhawal Kulkarni,Sunrisers Hyderabad,2,19,7,,0,116.66,,Rajasthan Royals,,0
16,Karn Sharma,,,,1,Ahmedabad,Sardar Patel Stadium,30,Sanju Samson,Sunrisers Hyderabad,,,16,,1,100.00,,Rajasthan Royals,bold,
8,,,12,7.75,1,Ahmedabad,Sardar Patel Stadium,30,Dale Steyn,Rajasthan Royals,4,31,9,Sanju Samson,0,112.50,,Sunrisers Hyderabad,runout,2
7,Irfan Pathan,Dale Steyn,8,5.25,0,Ahmedabad,Sardar Patel Stadium,30,Pravin Tambe,Sunrisers Hyderabad,4,21,3,,0,42.85,,Rajasthan Royals,catch,1
19,,,,,0,Ahmedabad,Sardar Patel Stadium,30,Stuart Binny,Sunrisers Hyderabad,,,12,David Warner,0,63.15,,Rajasthan Royals,runout,
19,Rajat Bhatia,,,,1,Ahmedabad,Sardar Patel Stadium,30,Naman Ojha,Rajasthan Royals,,,17,,0,89.47,,Sunrisers Hyderabad,bold,
21,,,4,4.36,2,Ahmedabad,Sardar Patel Stadium,30,Irfan Pathan,Rajasthan Royals,1.5,8,21,,0,100.00,,Sunrisers Hyderabad,,1
6,Bhuvneshwar Kumar,Aaron Finch,13,5.00,0,Ahmedabad,Sardar Patel Stadium,30,James Faulkner,Sunrisers Hyderabad,4,20,4,,0,66.66,,Rajasthan Royals,catch,0
7,Pravin Tambe,,,,0,Ahmedabad,Sardar Patel Stadium,30,David Warner,Rajasthan Royals,,,6,,0,85.71,Sanju Samson,Sunrisers Hyderabad,stemping,
8,Bhuvneshwar Kumar,David Warner,6,5.75,0,Ahmedabad,Sardar Patel Stadium,30,Rajat Bhatia,Sunrisers Hyderabad,4,23,4,,0,50.00,,Rajasthan Royals,catch,3
1,Shane Watson,Sanju Samson,7,5.00,0,Ahmedabad,Sardar Patel Stadium,30,Karn Sharma,Rajasthan Royals,4,20,0,,0,0.00,,Sunrisers Hyderabad,catch,1
2,Bhuvneshwar Kumar,&,9,7.00,0,Ahmedabad,Sardar Patel Stadium,30,Kane Richardson,Sunrisers Hyderabad,4,28,1,,0,50.00,,Rajasthan Royals,catch,0
13,Shane Watson,Ajinkya Rahane,5,5.50,1,Ahmedabad,Sardar Patel Stadium,30,Moises Henriques,Rajasthan Royals,2,11,9,,0,69.23,,Sunrisers Hyderabad,catch,1
20,Shane Watson,,,,7,Ahmedabad,Sardar Patel Stadium,30,Shikhar Dhawan,Rajasthan Royals,,,33,,0,165.00,,Sunrisers Hyderabad,bold,
10,Rajat Bhatia,Ajinkya Rahane,,,1,Ahmedabad,Sardar Patel Stadium,30,Aaron Finch,Rajasthan Royals,,,9,,0,90.00,,Sunrisers Hyderabad,catch,
3,Bhuvneshwar Kumar,David Warner,,,0,Ahmedabad,Sardar Patel Stadium,30,Ajinkya Rahane,Sunrisers Hyderabad,,,0,,0,0.00,,Rajasthan Royals,catch,
9,Dale Steyn,Naman Ojha,,,3,Ahmedabad,Sardar Patel Stadium,30,Karun Nair,Sunrisers Hyderabad,,,12,,0,133.33,,Rajasthan Royals,catch,
1,,,17,3.50,0,Ahmedabad,Sardar Patel Stadium,30,Bhuvneshwar Kumar,Rajasthan Royals,4,14,0,,0,0.00,,Sunrisers Hyderabad,,4
2,,,13,3.25,0,Ahmedabad,Sardar Patel Stadium,30,Amit Mishra,Rajasthan Royals,4,13,0,Sanju Samson,0,0.00,,Sunrisers Hyderabad,runout,0
10,Moises Henriques,Naman Ojha,8,6.50,1,Ahmedabad,Sardar Patel Stadium,30,Shane Watson,Sunrisers Hyderabad,2,13,11,,0,110.00,,Rajasthan Royals,catch,3
,,,10,10.25,,Cuttack,Barabati Stadium,29,Ishwar Pandey,Kings XI Punjab,4,41,,,,,,Chennai Super Kings,,0
3,,,,,0,Cuttack,Barabati Stadium,29,Mithun Manhas,Kings XI Punjab,,,8,,1,266.66,,Chennai Super Kings,,
,,,3,11.50,,Cuttack,Barabati Stadium,29,Rishi Dhawan,Chennai Super Kings,2,23,,,,,,Kings XI Punjab,,1
,,,5,10.00,,Cuttack,Barabati Stadium,29,Murali Kartik,Chennai Super Kings,4,40,,,,,,Kings XI Punjab,,0
27,Glenn Maxwell,David Miller,,,3,Cuttack,Barabati Stadium,29,Suresh Raina,Kings XI Punjab,,,35,,1,129.62,,Chennai Super Kings,catch,
38,Mohit Sharma,Ravindra Jadeja,2,10.50,6,Cuttack,Barabati Stadium,29,Glenn Maxwell,Chennai Super Kings,2,21,90,,8,236.84,,Kings XI Punjab,catch,1
32,Dwayne Smith,,,,5,Cuttack,Barabati Stadium,29,David Miller,Chennai Super Kings,,,47,,2,146.87,,Kings XI Punjab,bold,
4,Sandeep Sharma,Mitchell Johnson,4,12.00,1,Cuttack,Barabati Stadium,29,Dwayne Smith,Kings XI Punjab,3,36,4,,0,100.00,,Chennai Super Kings,catch,1
,,,8,9.25,,Cuttack,Barabati Stadium,29,Sandeep Sharma,Chennai Super Kings,4,37,,,,,,Kings XI Punjab,,1
,,,11,9.00,,Cuttack,Barabati Stadium,29,Ben Hilfenhaus,Kings XI Punjab,4,36,,,,,,Chennai Super Kings,,1
8,Mohit Sharma,Ishwar Pandey,,,0,Cuttack,Barabati Stadium,29,Mandeep Singh,Chennai Super Kings,,,3,,0,37.50,,Kings XI Punjab,catch,
20,Mitchell Johnson,George Bailey,,,0,Cuttack,Barabati Stadium,29,MS Dhoni,Kings XI Punjab,,,23,,1,115.00,,Chennai Super Kings,catch,
25,Mitchell Johnson,Murali Kartik,,,7,Cuttack,Barabati Stadium,29,Faf du Plessis,Kings XI Punjab,,,52,,1,208.00,,Chennai Super Kings,catch,
4,,,2,19.00,2,Cuttack,Barabati Stadium,29,Ravichandran Ashwin,Kings XI Punjab,2,38,11,,0,275.00,,Chennai Super Kings,,0
6,,,9,9.25,2,Cuttack,Barabati Stadium,29,Mitchell Johnson,Chennai Super Kings,4,37,11,,0,183.33,,Kings XI Punjab,,2
13,,,,,6,Cuttack,Barabati Stadium,29,George Bailey,Chennai Super Kings,,,40,,2,307.69,,Kings XI Punjab,,
,,,4,7.00,,Cuttack,Barabati Stadium,29,Axar Patel,Chennai Super Kings,4,28,,,,,,Kings XI Punjab,,0
