ball_faced,bowled_by,catched_by,dot_balls,economy,four,ground_city,ground_name,match_no,name,opposite_team_name,over,run_gave,run_scored,runout_by,six,strike_rate,stumped_by,team_name,wicket,wicket_taken
15,Harbhajan Singh,Rohit Sharma,,,3,Delhi,Feroz Shah Kotla Ground,45,Karun Nair,Mumbai Indians,,,21,,1,140.00,,Delhi Daredevils,catch,
14,,,4,2.00,1,Delhi,Feroz Shah Kotla Ground,45,Hardik Pandya,Delhi Daredevils,1,2,29,,3,207.14,,Mumbai Indians,,0
,,,3,6.00,,Delhi,Feroz Shah Kotla Ground,45,Jasprit Bumrah,Delhi Daredevils,1,6,,,,,,Mumbai Indians,,1
5,Karn Sharma,Rohit Sharma,,,0,Delhi,Feroz Shah Kotla Ground,45,Marlon Samuels,Mumbai Indians,,,1,,0,20.00,,Delhi Daredevils,catch,
8,Lasith Malinga,Karn Sharma,1,14.50,2,Delhi,Feroz Shah Kotla Ground,45,Corey Anderson,Mumbai Indians,2,29,10,,0,125.00,,Delhi Daredevils,catch,1
,,,15,5.50,,Delhi,Feroz Shah Kotla Ground,45,Harbhajan Singh,Delhi Daredevils,4,22,,,,,,Mumbai Indians,,3
43,Corey Anderson,Marlon Samuels,,,5,Delhi,Feroz Shah Kotla Ground,45,Lendl Simmons,Delhi Daredevils,,,66,,4,153.48,,Mumbai Indians,catch,
14,,,10,9.25,0,Delhi,Feroz Shah Kotla Ground,45,Amit Mishra,Mumbai Indians,4,37,9,,0,64.28,,Delhi Daredevils,,1
35,,,,,5,Delhi,Feroz Shah Kotla Ground,45,Kieron Pollard,Delhi Daredevils,,,63,,4,180.00,,Mumbai Indians,,
10,Harbhajan Singh,Parthiv Patel,6,14.75,0,Delhi,Feroz Shah Kotla Ground,45,Pat Cummins,Mumbai Indians,4,59,10,,1,100.00,,Delhi Daredevils,catch,0
3,Jasprit Bumrah,Lendl Simmons,,,0,Delhi,Feroz Shah Kotla Ground,45,Rishabh Pant,Mumbai Indians,,,0,,0,0.00,,Delhi Daredevils,catch,
6,Kagiso Rabada,Amit Mishra,,,1,Delhi,Feroz Shah Kotla Ground,45,Rohit Sharma,Delhi Daredevils,,,10,,0,166.66,,Mumbai Indians,catch,
6,Lasith Malinga,Harbhajan Singh,,,0,Delhi,Feroz Shah Kotla Ground,45,Shreyas Iyer,Mumbai Indians,,,3,,0,50.00,,Delhi Daredevils,catch,
1,Mitchell McClenaghan,Lendl Simmons,,,0,Delhi,Feroz Shah Kotla Ground,45,Sanju Samson,Mumbai Indians,,,0,,0,0.00,,Delhi Daredevils,catch,
4,Harbhajan Singh,Kieron Pollard,5,8.00,0,Delhi,Feroz Shah Kotla Ground,45,Mohammed Shami,Mumbai Indians,2,16,7,,1,175.00,,Delhi Daredevils,catch,0
22,Amit Mishra,,,,3,Delhi,Feroz Shah Kotla Ground,45,Parthiv Patel,Delhi Daredevils,,,25,,0,113.63,Rishabh Pant,Mumbai Indians,stemping,
11,Karn Sharma,Nitish Rana,6,7.25,0,Delhi,Feroz Shah Kotla Ground,45,Zaheer Khan,Mumbai Indians,4,29,2,,0,18.18,,Delhi Daredevils,catch,0
,,,5,9.00,,Delhi,Feroz Shah Kotla Ground,45,Mitchell McClenaghan,Delhi Daredevils,2,18,,,,,,Mumbai Indians,,1
0,,,4,4.28,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Ashish Nehra,Rising Pune Supergiant,1.1,5,0,,0,0.00,,Sunrisers Hyderabad,,0
39,Siddarth Kaul,Bipul Sharma,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Steve Smith,Sunrisers Hyderabad,,,34,,0,87.17,,Rising Pune Supergiant,catch,
7,Jaydev Unadkat,Ben Stokes,5,9.75,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Bipul Sharma,Rising Pune Supergiant,4,39,8,,0,114.28,,Sunrisers Hyderabad,catch,1
3,,,9,6.33,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Washington Sundar,Sunrisers Hyderabad,3,19,1,,0,33.33,,Rising Pune Supergiant,,0
5,,,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Manoj Tiwary,Sunrisers Hyderabad,,,9,David Warner/Bhuvneshwar Kumar,0,180.00,,Rising Pune Supergiant,runout,
21,Siddarth Kaul,Naman Ojha,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,MS Dhoni,Sunrisers Hyderabad,,,31,,2,147.61,,Rising Pune Supergiant,catch,
4,Jaydev Unadkat,&,9,4.50,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Rashid Khan,Rising Pune Supergiant,4,18,3,,0,75.00,,Sunrisers Hyderabad,catch,1
12,Ben Stokes,,,,2,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Shikhar Dhawan,Rising Pune Supergiant,,,19,,1,158.33,,Sunrisers Hyderabad,bold,
0,,,12,7.50,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Jaydev Unadkat,Sunrisers Hyderabad,4,30,0,,0,0.00,,Rising Pune Supergiant,,5
9,Jaydev Unadkat,Ben Stokes,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Naman Ojha,Rising Pune Supergiant,,,9,,1,100.00,,Sunrisers Hyderabad,catch,
25,Rashid Khan,,11,7.50,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Ben Stokes,Sunrisers Hyderabad,4,30,39,,3,156.00,,Rising Pune Supergiant,bold,3
34,Ben Stokes,Shardul Thakur,,,4,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,David Warner,Rising Pune Supergiant,,,40,,1,117.64,,Sunrisers Hyderabad,catch,
,,,11,6.00,,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Imran Tahir,Sunrisers Hyderabad,4,24,,,,,,Rising Pune Supergiant,,1
2,,,9,7.25,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Siddarth Kaul,Rising Pune Supergiant,4,29,0,,0,0.00,,Sunrisers Hyderabad,,4
1,Siddarth Kaul,David Warner,6,6.00,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Shardul Thakur,Sunrisers Hyderabad,2,12,0,,0,0.00,,Rising Pune Supergiant,catch,0
6,Imran Tahir,,7,5.29,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Moises Henriques,Rising Pune Supergiant,2.5,15,4,,0,66.66,,Sunrisers Hyderabad,bold,0
2,Siddarth Kaul,Rashid Khan,6,7.00,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Dan Christian,Sunrisers Hyderabad,3,21,4,,0,200.00,,Rising Pune Supergiant,catch,0
2,Ben Stokes,MS Dhoni,,,1,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Kane Williamson,Rising Pune Supergiant,,,4,,0,200.00,,Sunrisers Hyderabad,catch,
4,,,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Rahul Tripathi,Sunrisers Hyderabad,,,1,Bipul Sharma,0,25.00,,Rising Pune Supergiant,runout,
20,Bipul Sharma,Yuvraj Singh,,,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Ajinkya Rahane,Sunrisers Hyderabad,,,22,,1,110.00,,Rising Pune Supergiant,catch,
1,Jaydev Unadkat,Ajinkya Rahane,5,9.75,0,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Bhuvneshwar Kumar,Rising Pune Supergiant,4,39,0,,0,0.00,,Sunrisers Hyderabad,catch,0
43,Jaydev Unadkat,Rahul Tripathi,,,4,Hyderabad,Rajiv Gandhi Intl. Cricket Stadium,44,Yuvraj Singh,Rising Pune Supergiant,,,47,,2,109.30,,Sunrisers Hyderabad,catch,
23,Axar Patel,Wriddhiman Saha,7,7.00,2,Bengaluru,M. Chinnaswamy Stadium,43,Pawan Negi,Kings XI Punjab,3,21,21,,0,91.30,,Royal Challengers Bangalore,catch,1
25,Shane Watson,,,,1,Bengaluru,M. Chinnaswamy Stadium,43,Wriddhiman Saha,Royal Challengers Bangalore,,,21,,0,84.00,,Kings XI Punjab,bold,
6,Glenn Maxwell,,6,6.50,0,Bengaluru,M. Chinnaswamy Stadium,43,Sreenath Arvind,Kings XI Punjab,2,13,4,,0,66.66,,Royal Challengers Bangalore,lbw,1
9,Axar Patel,,8,4.66,0,Bengaluru,M. Chinnaswamy Stadium,43,Samuel Badree,Kings XI Punjab,3,14,8,,0,88.88,,Royal Challengers Bangalore,bold,0
6,Mohit Sharma,Martin Guptill,13,4.25,0,Bengaluru,M. Chinnaswamy Stadium,43,Aniket Choudhary,Kings XI Punjab,4,17,4,,0,66.66,,Royal Challengers Bangalore,catch,2
6,Sandeep Sharma,,,,1,Bengaluru,M. Chinnaswamy Stadium,43,Virat Kohli,Kings XI Punjab,,,6,,0,100.00,,Royal Challengers Bangalore,bold,
,,,15,5.50,,Bengaluru,M. Chinnaswamy Stadium,43,Sandeep Sharma,Royal Challengers Bangalore,4,22,,,,,,Kings XI Punjab,,3
17,,,7,3.66,3,Bengaluru,M. Chinnaswamy Stadium,43,Axar Patel,Royal Challengers Bangalore,3,11,38,,2,223.52,,Kings XI Punjab,,3
2,Sandeep Sharma,Martin Guptill,,,0,Bengaluru,M. Chinnaswamy Stadium,43,Chris Gayle,Kings XI Punjab,,,0,,0,0.00,,Royal Challengers Bangalore,catch,
40,Glenn Maxwell,,,,5,Bengaluru,M. Chinnaswamy Stadium,43,Mandeep Singh,Kings XI Punjab,,,46,,2,115.00,,Royal Challengers Bangalore,bold,
4,,,14,5.25,0,Bengaluru,M. Chinnaswamy Stadium,43,Yuzvendra Chahal,Kings XI Punjab,4,21,4,,0,100.00,,Royal Challengers Bangalore,,2
17,Pawan Negi,Mandeep Singh,,,3,Bengaluru,M. Chinnaswamy Stadium,43,Shaun Marsh,Royal Challengers Bangalore,,,20,,0,117.64,,Kings XI Punjab,catch,
5,,,14,7.00,0,Bengaluru,M. Chinnaswamy Stadium,43,Varun Aaron,Royal Challengers Bangalore,4,28,0,,0,0.00,,Kings XI Punjab,,0
11,Yuzvendra Chahal,Samuel Badree,5,5.00,1,Bengaluru,M. Chinnaswamy Stadium,43,Glenn Maxwell,Royal Challengers Bangalore,3,15,6,,0,54.54,,Kings XI Punjab,catch,2
6,Sandeep Sharma,Wriddhiman Saha,,,1,Bengaluru,M. Chinnaswamy Stadium,43,AB de Villiers,Kings XI Punjab,,,10,,1,166.66,,Royal Challengers Bangalore,catch,
6,Mohit Sharma,Axar Patel,,,1,Bengaluru,M. Chinnaswamy Stadium,43,Kedar Jadhav,Kings XI Punjab,,,6,,0,100.00,,Royal Challengers Bangalore,catch,
28,Yuzvendra Chahal,AB de Villiers,,,1,Bengaluru,M. Chinnaswamy Stadium,43,Manan Vohra,Royal Challengers Bangalore,,,25,,1,89.28,,Kings XI Punjab,catch,
10,Sreenath Arvind,Pawan Negi,,,1,Bengaluru,M. Chinnaswamy Stadium,43,Martin Guptill,Royal Challengers Bangalore,,,9,,0,90.00,,Kings XI Punjab,catch,
3,Aniket Choudhary,Kedar Jadhav,,,0,Bengaluru,M. Chinnaswamy Stadium,43,Hashim Amla,Royal Challengers Bangalore,,,1,,0,33.33,,Kings XI Punjab,catch,
,,,2,15.00,,Bengaluru,M. Chinnaswamy Stadium,43,T Natarajan,Royal Challengers Bangalore,1,15,,,,,,Kings XI Punjab,,0
4,Aniket Choudhary,Kedar Jadhav,8,6.00,1,Bengaluru,M. Chinnaswamy Stadium,43,Mohit Sharma,Royal Challengers Bangalore,4,24,6,,0,150.00,,Kings XI Punjab,catch,2
6,Axar Patel,Wriddhiman Saha,5,10.75,0,Bengaluru,M. Chinnaswamy Stadium,43,Shane Watson,Kings XI Punjab,4,43,3,,0,50.00,,Royal Challengers Bangalore,catch,1
43,,,3,12.00,5,Delhi,Feroz Shah Kotla Ground,42,Suresh Raina,Delhi Daredevils,2,24,77,Kagiso Rabada,4,179.06,,Gujarat Lions,runout,0
34,Pat Cummins,Corey Anderson,,,5,Delhi,Feroz Shah Kotla Ground,42,Dinesh Karthik,Delhi Daredevils,,,65,,5,191.17,,Gujarat Lions,catch,
,,,2,13.00,,Delhi,Feroz Shah Kotla Ground,42,Ankit Soni,Delhi Daredevils,2,26,,,,,,Gujarat Lions,,0
43,Basil Thampi,Dinesh Karthik,,,6,Delhi,Feroz Shah Kotla Ground,42,Rishabh Pant,Gujarat Lions,,,97,,9,225.58,,Delhi Daredevils,catch,
6,Pat Cummins,Shreyas Iyer,,,0,Delhi,Feroz Shah Kotla Ground,42,Ishan Kishan,Delhi Daredevils,,,4,,0,66.66,,Gujarat Lions,catch,
3,Kagiso Rabada,Rishabh Pant,,,0,Delhi,Feroz Shah Kotla Ground,42,Brendon McCullum,Delhi Daredevils,,,1,,0,33.33,,Gujarat Lions,catch,
,,,11,7.00,,Delhi,Feroz Shah Kotla Ground,42,Kagiso Rabada,Gujarat Lions,4,28,,,,,,Delhi Daredevils,,2
,,,3,14.00,,Delhi,Feroz Shah Kotla Ground,42,Shahbaz Nadeem,Gujarat Lions,2,28,,,,,,Delhi Daredevils,,0
12,,,3,12.00,0,Delhi,Feroz Shah Kotla Ground,42,Corey Anderson,Gujarat Lions,3,36,18,,2,150.00,,Delhi Daredevils,,1
3,Corey Anderson,sub (Carlos Brathwaite),5,14.00,0,Delhi,Feroz Shah Kotla Ground,42,James Faulkner,Delhi Daredevils,2.3,35,1,,0,33.33,,Gujarat Lions,catch,0
,,,9,7.50,,Delhi,Feroz Shah Kotla Ground,42,Pat Cummins,Gujarat Lions,4,30,,,,,,Delhi Daredevils,,2
,,,4,13.33,,Delhi,Feroz Shah Kotla Ground,42,Mohammed Shami,Gujarat Lions,3,40,,,,,,Delhi Daredevils,,0
7,,,4,14.00,0,Delhi,Feroz Shah Kotla Ground,42,Ravindra Jadeja,Delhi Daredevils,2,28,18,,2,257.14,,Gujarat Lions,,1
,,,3,11.00,,Delhi,Feroz Shah Kotla Ground,42,Marlon Samuels,Gujarat Lions,2,22,,,,,,Delhi Daredevils,,0
,,,9,10.00,,Delhi,Feroz Shah Kotla Ground,42,Basil Thampi,Delhi Daredevils,4,40,,,,,,Gujarat Lions,,1
8,,,,,0,Delhi,Feroz Shah Kotla Ground,42,Shreyas Iyer,Gujarat Lions,,,14,,2,175.00,,Delhi Daredevils,,
1,,,11,10.75,0,Delhi,Feroz Shah Kotla Ground,42,Pradeep Sangwan,Delhi Daredevils,4,43,1,,0,100.00,,Gujarat Lions,,1
19,Kagiso Rabada,Rishabh Pant,,,4,Delhi,Feroz Shah Kotla Ground,42,Aaron Finch,Delhi Daredevils,,,27,,0,142.10,,Gujarat Lions,catch,
11,Pradeep Sangwan,Dinesh Karthik,,,2,Delhi,Feroz Shah Kotla Ground,42,Karun Nair,Gujarat Lions,,,12,,0,109.09,,Delhi Daredevils,catch,
4,,,1,11.00,2,Delhi,Feroz Shah Kotla Ground,42,Dwayne Smith,Delhi Daredevils,1,11,9,Shahbaz Nadeem,0,225.00,,Gujarat Lions,runout,0
,,,1,11.50,,Delhi,Feroz Shah Kotla Ground,42,Amit Mishra,Gujarat Lions,2,23,,,,,,Delhi Daredevils,,0
31,Ravindra Jadeja,James Faulkner,,,0,Delhi,Feroz Shah Kotla Ground,42,Sanju Samson,Gujarat Lions,,,61,,7,196.77,,Delhi Daredevils,catch,
9,Chris Woakes,,,,0,Kolkata,Eden Gardens,41,Steve Smith,Kolkata Knight Riders,,,9,,1,100.00,,Rising Pune Supergiant,bold,
32,Dan Christian,Ajinkya Rahane,,,4,Kolkata,Eden Gardens,41,Manish Pandey,Rising Pune Supergiant,,,37,,1,115.62,,Kolkata Knight Riders,catch,
9,Chris Woakes,,,,1,Kolkata,Eden Gardens,41,Manoj Tiwary,Kolkata Knight Riders,,,8,,0,88.88,,Rising Pune Supergiant,bold,
9,Imran Tahir,,,,0,Kolkata,Eden Gardens,41,Yusuf Pathan,Rising Pune Supergiant,,,4,,0,44.44,,Kolkata Knight Riders,lbw,
9,Kuldeep Yadav,Sheldon Jackson,,,0,Kolkata,Eden Gardens,41,MS Dhoni,Kolkata Knight Riders,,,5,,0,55.55,,Rising Pune Supergiant,catch,
10,,,6,7.66,0,Kolkata,Eden Gardens,41,Dan Christian,Kolkata Knight Riders,3,23,9,,1,90.00,,Rising Pune Supergiant,,1
5,Ben Stokes,Washington Sundar,8,13.66,0,Kolkata,Eden Gardens,41,Nathan Coulter-Nile,Rising Pune Supergiant,3,41,6,,1,120.00,,Kolkata Knight Riders,catch,0
3,,,14,4.50,0,Kolkata,Eden Gardens,41,Chris Woakes,Rising Pune Supergiant,4,18,1,Steve Smith,0,33.33,,Kolkata Knight Riders,runout,3
,,,15,7.00,,Kolkata,Eden Gardens,41,Jaydev Unadkat,Kolkata Knight Riders,4,28,,,,,,Rising Pune Supergiant,,2
15,Sunil Narine,&,10,6.00,1,Kolkata,Eden Gardens,41,Ben Stokes,Kolkata Knight Riders,4,24,14,,0,93.33,,Rising Pune Supergiant,catch,1
16,,,,,2,Kolkata,Eden Gardens,41,Suryakumar Yadav,Rising Pune Supergiant,,,30,,2,187.50,,Kolkata Knight Riders,,
19,Washington Sundar,Ajinkya Rahane,,,3,Kolkata,Eden Gardens,41,Gautam Gambhir,Rising Pune Supergiant,,,24,,1,126.31,,Kolkata Knight Riders,catch,
,,,6,9.00,,Kolkata,Eden Gardens,41,Imran Tahir,Kolkata Knight Riders,4,36,,,,,,Rising Pune Supergiant,,1
19,Jaydev Unadkat,Washington Sundar,0,21.00,3,Kolkata,Eden Gardens,41,Colin de Grandhomme,Rising Pune Supergiant,0.2,7,36,,2,189.47,,Kolkata Knight Riders,catch,0
,,,6,7.00,,Kolkata,Eden Gardens,41,Shardul Thakur,Kolkata Knight Riders,3,21,,,,,,Rising Pune Supergiant,,0
2,,,12,5.75,0,Kolkata,Eden Gardens,41,Umesh Yadav,Rising Pune Supergiant,4,23,2,,0,100.00,,Kolkata Knight Riders,,1
6,Jaydev Unadkat,&,9,7.00,0,Kolkata,Eden Gardens,41,Sunil Narine,Rising Pune Supergiant,4,28,0,,0,0.00,,Kolkata Knight Riders,catch,1
3,,,6,9.00,0,Kolkata,Eden Gardens,41,Washington Sundar,Kolkata Knight Riders,2,18,1,,0,33.33,,Rising Pune Supergiant,,2
52,Chris Woakes,sub (Rovman Powell),,,9,Kolkata,Eden Gardens,41,Rahul Tripathi,Kolkata Knight Riders,,,93,,7,178.84,,Rising Pune Supergiant,catch,
9,Umesh Yadav,Sheldon Jackson,,,2,Kolkata,Eden Gardens,41,Ajinkya Rahane,Kolkata Knight Riders,,,11,,0,122.22,,Rising Pune Supergiant,catch,
,,,10,8.75,,Kolkata,Eden Gardens,41,Kuldeep Yadav,Rising Pune Supergiant,4,35,,,,,,Kolkata Knight Riders,,1
9,Washington Sundar,,,,2,Kolkata,Eden Gardens,41,Sheldon Jackson,Rising Pune Supergiant,,,10,,0,111.11,,Kolkata Knight Riders,bold,
,,,12,6.50,,Delhi,Feroz Shah Kotla Ground,40,Jayant Yadav,Sunrisers Hyderabad,4,26,,,,,,Delhi Daredevils,,0
17,Amit Mishra,Shreyas Iyer,,,4,Delhi,Feroz Shah Kotla Ground,40,Shikhar Dhawan,Delhi Daredevils,,,28,,1,164.70,,Sunrisers Hyderabad,catch,
,,,4,14.75,,Delhi,Feroz Shah Kotla Ground,40,Kagiso Rabada,Sunrisers Hyderabad,4,59,,,,,,Delhi Daredevils,,0
24,Mohammed Shami,Chris Morris,,,1,Delhi,Feroz Shah Kotla Ground,40,Kane Williamson,Delhi Daredevils,,,24,,1,100.00,,Sunrisers Hyderabad,catch,
,,,8,6.00,,Delhi,Feroz Shah Kotla Ground,40,Rashid Khan,Delhi Daredevils,4,24,,,,,,Sunrisers Hyderabad,,0
20,Siddarth Kaul,Bhuvneshwar Kumar,,,5,Delhi,Feroz Shah Kotla Ground,40,Karun Nair,Sunrisers Hyderabad,,,39,,2,195.00,,Delhi Daredevils,catch,
18,,,1,16.61,2,Delhi,Feroz Shah Kotla Ground,40,Moises Henriques,Delhi Daredevils,2.1,36,25,,0,138.88,,Sunrisers Hyderabad,,0
,,,7,10.25,,Delhi,Feroz Shah Kotla Ground,40,Mohammed Siraj,Delhi Daredevils,4,41,,,,,,Sunrisers Hyderabad,,2
24,,,,,2,Delhi,Feroz Shah Kotla Ground,40,Corey Anderson,Sunrisers Hyderabad,,,41,,3,170.83,,Delhi Daredevils,,
,,,9,8.25,,Delhi,Feroz Shah Kotla Ground,40,Bhuvneshwar Kumar,Delhi Daredevils,4,33,,,,,,Sunrisers Hyderabad,,1
41,,,0,16.00,11,Delhi,Feroz Shah Kotla Ground,40,Yuvraj Singh,Delhi Daredevils,1,16,70,,1,170.73,,Sunrisers Hyderabad,,0
21,Mohammed Shami,,,,4,Delhi,Feroz Shah Kotla Ground,40,David Warner,Delhi Daredevils,,,30,,1,142.85,,Sunrisers Hyderabad,bold,
20,Mohammed Siraj,,,,4,Delhi,Feroz Shah Kotla Ground,40,Rishabh Pant,Sunrisers Hyderabad,,,34,,1,170.00,,Delhi Daredevils,bold,
,,,9,5.75,,Delhi,Feroz Shah Kotla Ground,40,Amit Mishra,Sunrisers Hyderabad,4,23,,,,,,Delhi Daredevils,,1
25,Bhuvneshwar Kumar,Mohammed Siraj,,,1,Delhi,Feroz Shah Kotla Ground,40,Shreyas Iyer,Sunrisers Hyderabad,,,33,,2,132.00,,Delhi Daredevils,catch,
19,Mohammed Siraj,Shikhar Dhawan,,,2,Delhi,Feroz Shah Kotla Ground,40,Sanju Samson,Sunrisers Hyderabad,,,24,,1,126.31,,Delhi Daredevils,catch,
,,,8,9.00,,Delhi,Feroz Shah Kotla Ground,40,Mohammed Shami,Sunrisers Hyderabad,4,36,,,,,,Delhi Daredevils,,2
7,,,7,9.00,1,Delhi,Feroz Shah Kotla Ground,40,Chris Morris,Sunrisers Hyderabad,4,36,15,,1,214.28,,Delhi Daredevils,,0
,,,7,9.50,,Delhi,Feroz Shah Kotla Ground,40,Siddarth Kaul,Delhi Daredevils,4,38,,,,,,Sunrisers Hyderabad,,1
2,Pradeep Sangwan,Ankit Soni,,,1,Pune,Maharashtra Cricket Association's International Stadium,39,Steve Smith,Gujarat Lions,,,4,,0,200.00,,Rising Pune Supergiant,catch,
8,,,,,0,Pune,Maharashtra Cricket Association's International Stadium,39,Suresh Raina,Rising Pune Supergiant,,,8,Ajinkya Rahane/MS Dhoni,0,100.00,,Gujarat Lions,runout,
26,,,,,3,Pune,Maharashtra Cricket Association's International Stadium,39,Dinesh Karthik,Rising Pune Supergiant,,,29,MS Dhoni,0,111.53,,Gujarat Lions,runout,
2,Basil Thampi,,,,0,Pune,Maharashtra Cricket Association's International Stadium,39,Manoj Tiwary,Gujarat Lions,,,0,,0,0.00,,Rising Pune Supergiant,lbw,
33,Basil Thampi,Brendon McCullum,,,1,Pune,Maharashtra Cricket Association's International Stadium,39,MS Dhoni,Gujarat Lions,,,26,,1,78.78,,Rising Pune Supergiant,catch,
1,Jaydev Unadkat,,13,4.00,0,Pune,Maharashtra Cricket Association's International Stadium,39,Ankit Soni,Rising Pune Supergiant,4,16,0,,0,0.00,,Gujarat Lions,bold,0
8,,,3,9.00,1,Pune,Maharashtra Cricket Association's International Stadium,39,Dan Christian,Gujarat Lions,3,27,17,,1,212.50,,Rising Pune Supergiant,,1
24,Imran Tahir,Washington Sundar,,,3,Pune,Maharashtra Cricket Association's International Stadium,39,Ishan Kishan,Rising Pune Supergiant,,,31,,2,129.16,,Gujarat Lions,catch,
27,Shardul Thakur,Ajinkya Rahane,,,5,Pune,Maharashtra Cricket Association's International Stadium,39,Brendon McCullum,Rising Pune Supergiant,,,45,,2,166.66,,Gujarat Lions,catch,
,,,10,7.56,,Pune,Maharashtra Cricket Association's International Stadium,39,Jaydev Unadkat,Gujarat Lions,3.5,29,,,,,,Rising Pune Supergiant,,3
63,,,10,9.00,7,Pune,Maharashtra Cricket Association's International Stadium,39,Ben Stokes,Gujarat Lions,4,36,103,,6,163.49,,Rising Pune Supergiant,,0
7,Jaydev Unadkat,Manoj Tiwary,4,10.58,0,Pune,Maharashtra Cricket Association's International Stadium,39,James Faulkner,Rising Pune Supergiant,2.5,30,6,,0,85.71,,Gujarat Lions,catch,0
12,Dan Christian,Jaydev Unadkat,7,9.50,3,Pune,Maharashtra Cricket Association's International Stadium,39,Ravindra Jadeja,Rising Pune Supergiant,2,19,19,,0,158.33,,Gujarat Lions,catch,0
,,,9,6.75,,Pune,Maharashtra Cricket Association's International Stadium,39,Imran Tahir,Gujarat Lions,4,27,,,,,,Rising Pune Supergiant,,3
,,,5,8.33,,Pune,Maharashtra Cricket Association's International Stadium,39,Shardul Thakur,Gujarat Lions,3,25,,,,,,Rising Pune Supergiant,,1
5,,,7,8.75,0,Pune,Maharashtra Cricket Association's International Stadium,39,Basil Thampi,Rising Pune Supergiant,4,35,2,,0,40.00,,Gujarat Lions,,2
,,,8,6.00,,Pune,Maharashtra Cricket Association's International Stadium,39,Washington Sundar,Gujarat Lions,2,12,,,,,,Rising Pune Supergiant,,0
2,Jaydev Unadkat,Rahul Tripathi,10,9.50,0,Pune,Maharashtra Cricket Association's International Stadium,39,Pradeep Sangwan,Rising Pune Supergiant,4,38,1,,0,50.00,,Gujarat Lions,catch,2
6,Imran Tahir,&,,,1,Pune,Maharashtra Cricket Association's International Stadium,39,Aaron Finch,Rising Pune Supergiant,,,13,,1,216.66,,Gujarat Lions,catch,
7,,,,,1,Pune,Maharashtra Cricket Association's International Stadium,39,Rahul Tripathi,Gujarat Lions,,,6,Aaron Finch,0,85.71,,Rising Pune Supergiant,runout,
4,Pradeep Sangwan,,,,1,Pune,Maharashtra Cricket Association's International Stadium,39,Ajinkya Rahane,Gujarat Lions,,,4,,0,100.00,,Rising Pune Supergiant,lbw,
1,Imran Tahir,,5,8.66,0,Pune,Maharashtra Cricket Association's International Stadium,39,Dwayne Smith,Rising Pune Supergiant,3,26,0,,0,0.00,,Gujarat Lions,bold,0
23,Mitchell McClenaghan,Kieron Pollard,10,4.25,1,Mumbai,Wankhede Stadium,38,Pawan Negi,Mumbai Indians,4,17,35,,3,152.17,,Royal Challengers Bangalore,catch,2
0,,,2,10.50,0,Mumbai,Wankhede Stadium,38,Sreenath Arvind,Mumbai Indians,2,21,0,Parthiv Patel,0,0.00,,Royal Challengers Bangalore,runout,0
21,Pawan Negi,Virat Kohli,,,4,Mumbai,Wankhede Stadium,38,Jos Buttler,Royal Challengers Bangalore,,,33,,1,157.14,,Mumbai Indians,catch,
,,,9,8.00,,Mumbai,Wankhede Stadium,38,Aniket Choudhary,Mumbai Indians,4,32,,,,,,Royal Challengers Bangalore,,1
,,,9,8.50,,Mumbai,Wankhede Stadium,38,Mitchell McClenaghan,Royal Challengers Bangalore,4,34,,,,,,Mumbai Indians,,3
14,Mitchell McClenaghan,Rohit Sharma,,,0,Mumbai,Wankhede Stadium,38,Virat Kohli,Mumbai Indians,,,20,,2,142.85,,Royal Challengers Bangalore,catch,
9,,,2,5.00,0,Mumbai,Wankhede Stadium,38,Hardik Pandya,Royal Challengers Bangalore,1,5,14,,1,155.55,,Mumbai Indians,,0
1,Aniket Choudhary,Yuzvendra Chahal,,,0,Mumbai,Wankhede Stadium,38,Parthiv Patel,Royal Challengers Bangalore,,,0,,0,0.00,,Mumbai Indians,catch,
2,,,7,8.50,0,Mumbai,Wankhede Stadium,38,Krunal Pandya,Royal Challengers Bangalore,4,34,2,,0,100.00,,Mumbai Indians,,2
